"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2003";"2004";"2005";"2006";"2007";"2008" 
"071102 Effektivisering af offentlige institutioner "; 14,6; 21,7; 35,2; 70,4; 70,1; 69,6
"07110210 Effektivisering af offentlige institutioner "; 14,6; 21,7; 18,8; 29,4; 29,1; 28,6
"07110220 Lønrefusion for nationale eksperter "; 0,0; 0,0; 5,6; 10,0; 10,0; 10,0
"07110230 Offentlige betalinger "; 0,0; 0,0; -14,2; 26,0; 26,0; 26,0
"07110240 Bedre statistikdækning af den off. sektor "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"07110250 Kommunalt-statsligt samarbejdsprojekt "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"071104 Fremme af digital forvaltning "; 12,5; 47,8; 16,9; 43,1; 30,4; 29,8
"07110410 Fremme af digital forvaltning "; 12,5; 14,0; 10,7; 20,0; 0,0; 0,0
"07110420 Digitalisering i staten "; 0,0; 25,7; -2,0; 21,1; 30,4; 29,8
"07110430 Konkurrenceevnepakken "; 0,0; 6,1; 6,2; 0,0; 0,0; 0,0
"07110440 Administration af Projekt Digital Forvaltning"; 0,0; 2,0; 2,0; 2,0; 0,0; 0,0
"071108 DREAM-Gruppen "; 4,8; 4,8; 5,2; 4,8; 4,8; 4,8
"07110810 Almindelig virksomhed "; 4,8; 3,6; 3,2; 3,6; 3,6; 3,6
"07110890 Indtægtsdækket virksomhed "; 0,0; 1,2; 2,0; 1,2; 1,2; 1,2
"071109 Udliciteringsråd "; 1,0; 2,0; 2,0; 2,0; 2,0; 2,0
"07110910 Almindelig virksomhed "; 1,0; 2,0; 2,0; 2,0; 2,0; 2,0
"071112 Velfærdskommissionen "; 0,0; 17,5; 14,6; 0,0; 0,0; 0,0
"07111210 Velfærdskommissionen "; 0,0; 17,5; 14,6; 0,0; 0,0; 0,0
"071179 Reserver og budgetregulering "; 0,0; -5,3; 30,0; 7,0; 15,1; 24,4
"07117903 Budgetregulering, jf. aftale om kultur mv. "; 0,0; 0,0; 0,0; -0,2; -0,3; -0,4
"07117910 Budgetregulering, øvrig drift "; 0,0; -3,8; 0,0; 0,0; 0,0; 0,0
"07117920 Budgetregulering, løn "; 0,0; -1,5; 0,0; 0,0; 0,0; 0,0
"07117950 Standarder for kvaliteten "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"07117985 Omprioriteringsreserve "; 0,0; 0,0; 0,0; 7,2; 15,4; 24,8
"0712 Økonomisystemer og økonomiforvaltning "; 394,7; 377,6; 388,2; 353,6; 347,7; 343,4
"071201 Økonomistyrelsen "; 394,7; 377,6; 388,2; 353,6; 347,7; 343,4
"07120110 Almindelig virksomhed "; 394,7; 323,4; 372,7; 315,3; 310,4; 306,6
"07120120 Finansministeriets Administrative Fællesskab "; 0,0; 54,2; 15,5; 38,3; 37,3; 36,8
"0713 Finansforvaltning "; 1032,3; 845,7; 795,4; 907,6; 942,3; 979,3
"071305 Fleksjobordning i staten m.v. "; 593,1; 532,2; 549,8; 583,0; 618,0; 655,0
"07130510 Fleksjobordning i staten m.v. "; 593,1; 532,2; 549,8; 583,0; 618,0; 655,0
"071306 Barselsfonden "; 135,1; 130,4; 185,0; 152,0; 152,0; 152,0
"07130610 Barselsfonden "; 135,1; 130,4; 185,0; 152,0; 152,0; 152,0
"071313 Afskrivninger af uerholdelige beløb "; 268,2; 146,0; 17,0; 127,0; 127,0; 127,0
"07131310 Afskrivning af uerholdelige beløb "; 268,2; 146,0; 17,0; 127,0; 127,0; 127,0
"071315 Diverse indtægter m.v. "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"07131510 Overtagne aktiver vedr. arvingsløse kapitaler"; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"07131520 Overtagne sælgerpantebreve "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"07131530 Frigørelsesafgift vedr. arbejderboliger m.v. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071323 Inkassoomkostn. vedr. misligholdte studielån "; 2,4; 3,0; 0,0; 2,0; 1,7; 1,7
"07132310 Udgifter til inddrivelse i udlandet "; 1,2; 1,5; 0,0; 0,8; 0,5; 0,5
"07132320 Udlagte inkassoomkostninger "; 1,3; 1,5; 0,0; 1,2; 1,2; 1,2
"071326 Tilskud til almennyttige insti. og foreninger "; 13,5; 13,9; 14,3; 14,3; 14,3; 14,3
"07132610 Tilskud til almennyttige insti.og f.gavebreve"; 13,5; 13,9; 14,3; 14,3; 14,3; 14,3
"071340 Udligningsbeløb til tipsfonde "; 20,0; 20,0; 29,1; 29,1; 29,1; 29,1
"07134030 Udligningsbeløb til tipsfonde (07.18.30) "; 20,0; 20,0; 29,1; 29,1; 29,1; 29,1
"0714 Personalerådgivning, løn- og pensionsforvalt. "; 194,0; 215,0; 201,0; 166,7; 164,0; 165,5
"071401 Personalestyrelsen "; 82,7; 80,6; 80,9; 74,3; 73,2; 72,1
"07140110 Almindelig virksomhed "; 82,7; 80,6; 79,4; 74,3; 73,2; 72,1
"07140120 Sekretariat for statens samarbejdsudvalg "; 0,0; 0,0; 1,5; 0,0; 0,0; 0,0
"071411 Statens Center for Kompetence- og Kvalitetsud "; 24,1; 19,7; 20,2; 20,2; 20,2; 20,2
"07141110 Almindelig virksomhed "; 24,1; 19,7; 20,2; 20,2; 20,2; 20,2
"071412 Udviklings- og omstillingsfonden "; 16,0; 22,4; 30,7; 22,4; 22,4; 22,4
"07141210 Udviklings- og Omstillingsfonden "; 16,0; 22,4; 30,7; 22,4; 22,4; 22,4
"071413 Videre- og efteruddannelsesfonden "; 4,7; 0,0; 0,0; 0,0; 0,0; 0,0
"07141310 Videre- og efteruddannelsesfonden "; 4,7; 0,0; 0,0; 0,0; 0,0; 0,0
"071414 Omstillings- og strukturpulje "; 12,3; 41,9; 15,4; 0,0; 0,0; 0,0
"07141410 Omstillings- og strukturpulje "; 12,3; 41,9; 15,4; 0,0; 0,0; 0,0
"071415 Kompetencefonden "; 40,7; 40,7; 42,3; 40,7; 40,7; 40,7
"07141510 Kompetencefonden "; 40,7; 40,7; 42,3; 40,7; 40,7; 40,7
"071416 Forbedring af fængselspersonal. arbejdsmiljø "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"07141610 Forbedring af fængselsperson. arbejdsmiljø "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"071431 Europa-Parlamentet "; 8,5; 9,3; 11,1; 9,0; 7,4; 10,0
"07143110 Vederlag til Europa-parlamentsmedlemmer "; 8,5; 9,3; 11,1; 9,0; 7,4; 10,0
"071435 Lønforskud "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"07143510 Lønforskud til tjenestemænd "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"071437 Udlånte statstjenestemænd "; 0,3; 0,3; 0,3; 0,0; 0,0; 0,0
"07143710 Danica Liv A/S "; 0,3; 0,3; 0,3; 0,0; 0,0; 0,0
"0715 Statslige selskaber "; 74,0; 0,0; 3991,5; 0,0; 0,0; 0,0
"071502 Salgsindtægter "; 42,7; 0,0; 22,5; 0,0; 0,0; 0,0
"07150210 Kompensation for voldgiftsag "; 42,7; 0,0; 0,0; 0,0; 0,0; 0,0
"07150220 Fusion og salg af aktier i DONG "; 0,0; 0,0; 22,5; 0,0; 0,0; 0,0
"071506 Statens Ejendomssalg A/S "; 31,2; 0,0; 41,7; 0,0; 0,0; 0,0
"07150610 Statens Ejendomssalg A/S "; 31,2; 0,0; 41,7; 0,0; 0,0; 0,0
"071507 Kapitalindskud "; 0,0; 0,0; 3927,3; 0,0; 0,0; 0,0
"07150710 Indskud i Højteknologifonden "; 0,0; 0,0; 2927,3; 0,0; 0,0; 0,0
"07150720 Indskud i Finansieringsfonden "; 0,0; 0,0; 1000,0; 0,0; 0,0; 0,0
"0716 Slotte og ejendomme "; 1532,4; 1528,3; 1604,7; 1442,7; 1446,6; 1439,9
"071601 Slots- og Ejendomsstyrelsen - Kontorejendomme "; 1095,7; 954,7; 1060,5; 1041,7; 1041,2; 1040,6
"07160110 Driftsbudget "; 769,9; 694,6; 741,5; 746,9; 718,3; 707,7
"07160120 Finansiering "; 238,8; 260,1; 310,5; 309,1; 309,7; 310,2
"07160130 Resultat "; 87,0; 0,0; 8,5; -14,3; 13,2; 22,7
"071602 Slots- og Ejendomsstyrelsen - Kontorejendomme "; 149,3; 285,2; 231,5; 29,6; 29,6; 29,6
"07160210 Investeringsbudget "; 149,3; 124,1; 122,4; 14,3; 14,3; 14,3
"07160220 Låntagning "; 0,0; 161,1; 109,1; 15,3; 15,3; 15,3
"071603 Slots- og Ejendomsstyrelsen - Slotte og haver "; 171,0; 170,8; 179,9; 181,0; 180,3; 179,3
"07160310 Driftsbudget "; 169,7; 169,5; 173,4; 174,5; 173,8; 172,8
"07160320 Sekretariatsfunktion for Christiania "; 1,3; 1,3; 6,5; 6,5; 6,5; 6,5
"071604 Slots- og Ejendomsstyrelsen - Slotte og haver "; 114,0; 109,6; 115,9; 127,4; 132,5; 127,4
"07160410 Vedligeholdelse, anlæg vedr. slotte og haver "; 114,0; 109,6; 115,9; 127,4; 132,5; 127,4
"071606 Udvikling og opretning af Christianiaområdet "; 0,0; 0,0; 5,0; 55,0; 55,0; 55,0
"07160610 Christianiaområdet, opretning mv. "; 0,0; 0,0; 5,0; 55,0; 55,0; 55,0
"071608 Christianiaområdet, vedligeholdelse "; 2,4; 8,0; 8,0; 8,0; 8,0; 8,0
"07160810 Bådsmandsstrædes Kaserne "; 0,0; 5,4; 5,4; 5,4; 5,4; 5,4
"07160820 Bygningsforanstaltninger mv. "; 2,4; 2,5; 2,5; 2,5; 2,5; 2,5
"07160830 Særstatusområder "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"071609 Etablering af nye arkiver til Rigsarkivet "; 0,0; 0,0; 3,9; 0,0; 0,0; 0,0
"07160910 Grundkøb samt forberedelse af OPP-projekt "; 0,0; 0,0; 3,9; 0,0; 0,0; 0,0
"0718 Tipsfonde "; 2907,8; 2671,5; 1522,8; 3044,7; 3044,7; 3044,7
"071803 Fond til undervisning og folkeoplysning "; 191,0; 167,2; 192,8; 192,0; 192,0; 192,0
"07180330 Undervis.min fond t. undervisnin. og folkeopl"; 28,3; 21,1; 23,5; 23,5; 23,5; 23,5
"07180340 Støtte til landsdækkende oplysningsforbund mm"; 44,6; 40,3; 46,4; 46,4; 46,4; 46,4
"07180350 Ungdomsformål "; 118,1; 105,8; 122,1; 122,1; 122,1; 122,1
"07180375 Administration "; 0,0; 0,0; 0,8; 0,0; 0,0; 0,0
"071809 Fond til humanitære og almennyttige formål "; 50,4; 48,4; 56,9; 55,3; 55,3; 55,3
"07180950 De landsdækkende almennyttige organisationer "; 38,4; 37,2; 42,5; 42,5; 42,5; 42,5
"07180960 Støtte til andre almennyttige formål m.v. "; 12,0; 11,2; 12,8; 12,8; 12,8; 12,8
"07180975 Administration "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"071813 Administration af tipsfonde "; 11,3; 11,0; 0,9; 9,8; 9,8; 9,8
"07181310 Kulturministeriets fond "; 3,3; 3,3; 0,0; 3,3; 3,3; 3,3
"07181320 Undervisningsministeriets fond "; 2,0; 2,0; 0,0; 0,8; 0,8; 0,8
"07181330 Finansministeriets fond "; 1,6; 1,6; 0,0; 1,6; 1,6; 1,6
"07181340 Socialministeriets Fond "; 1,9; 2,3; 0,0; 2,3; 2,3; 2,3
"07181350 Indenrigs- og Sundhedsministeriets Fond "; 1,4; 0,7; 0,0; 0,7; 0,7; 0,7
"07181360 Videnskabs-,Teknologi- og Udviklingsmin. Fond"; 0,2; 0,2; 0,0; 0,2; 0,2; 0,2
"07181370 Finansstyrelsen, tipsdatabase og Tips-fondene"; 0,9; 0,9; 0,9; 0,9; 0,9; 0,9
"071814 Fond til idrætsorganisationer m.v. "; 720,2; 660,8; 753,2; 753,2; 753,2; 753,2
"07181420 Team Danmark "; 73,7; 67,3; 76,7; 76,7; 76,7; 76,7
"07181430 Danmarks Idrætsforbund "; 244,1; 222,8; 253,9; 253,9; 253,9; 253,9
"07181440 Danske Gymnastik- og idrætsforeninger "; 225,2; 203,0; 231,4; 231,4; 231,4; 231,4
"07181450 Dansk Firmaidrætsforbund "; 32,6; 30,3; 34,5; 34,5; 34,5; 34,5
"07181460 Lokale- og anlægsfonden "; 69,6; 64,8; 73,8; 73,8; 73,8; 73,8
"07181470 Hestevæddeløbssportens Finansieringsfond "; 75,0; 72,6; 82,9; 82,9; 82,9; 82,9
"071815 Fond til kulturelle formål m.v. "; 237,4; 223,0; 258,0; 254,7; 254,7; 254,7
"07181520 Kulturministeriets fond til kulturelle formål"; 237,4; 223,0; 254,7; 254,7; 254,7; 254,7
"07181575 Administration "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"071816 Fond til forskningsformål "; 5,5; 5,0; 5,9; 5,7; 5,7; 5,7
"07181630 Støtte til forskningsformål "; 5,5; 5,0; 5,7; 5,7; 5,7; 5,7
"07181675 Administration "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"071817 Fond til sygdomsbekæmpende organisationer "; 40,6; 38,6; 44,9; 44,2; 44,2; 44,2
"07181720 Sygdomsbekæmpende organisationer "; 40,6; 38,6; 44,2; 44,2; 44,2; 44,2
"07181775 Administration "; 0,0; 0,0; 0,7; 0,0; 0,0; 0,0
"071818 Miljøministeriets fond til friluftsliv "; 50,8; 45,3; 51,6; 51,6; 51,6; 51,6
"07181820 Friluftsliv m.v. "; 50,8; 45,3; 51,6; 51,6; 51,6; 51,6
"071819 Socialministeriets Fond til sociale formål "; 127,9; 136,9; 158,6; 156,3; 156,3; 156,3
"07181920 Pulje til handicaporg. og -foreninger "; 66,9; 64,3; 73,4; 73,4; 73,4; 73,4
"07181930 Ældreorganisationer "; 22,4; 20,5; 23,4; 23,4; 23,4; 23,4
"07181940 Landsdækkende frivillige organisationer "; 27,0; 41,1; 47,0; 47,0; 47,0; 47,0
"07181950 Særlige sociale formål "; 11,6; 11,0; 12,5; 12,5; 12,5; 12,5
"07181975 Administration "; 0,0; 0,0; 2,3; 0,0; 0,0; 0,0
"071830 Indtægter fra Dansk Tipstjeneste "; 1472,8; 1335,3; 0,0; 1521,9; 1521,9; 1521,9
"07183020 Kulturministeriet "; 966,8; 887,1; 0,0; 1011,2; 1011,2; 1011,2
"07183021 Undervisningsministeriet "; 185,4; 169,2; 0,0; 192,8; 192,8; 192,8
"07183022 Miljøministeriet "; 49,7; 45,3; 0,0; 51,6; 51,6; 51,6
"07183023 Socialministeriet "; 152,3; 139,2; 0,0; 158,6; 158,6; 158,6
"07183024 Indenrigs- og Sundhedsministeriet "; 43,1; 39,3; 0,0; 44,9; 44,9; 44,9
"07183025 Videnskabs-, Teknologi- og Udviklingsmin. "; 5,7; 5,2; 0,0; 5,9; 5,9; 5,9
"07183026 Finansministeriet "; 54,7; 50,0; 0,0; 56,9; 56,9; 56,9
"07183027 Grønland "; 13,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07183028 Færøerne "; 2,2; 0,0; 0,0; 0,0; 0,0; 0,0
"073 Grønland og Færøerne "; 3567,6; 3621,6; 3684,1; 3687,7; 3687,7; 3637,7
"0731 Grønland "; 2952,1; 3006,1; 3068,6; 3072,2; 3072,2; 3022,2
"073101 Generelt tilskud til Grønlands hjemmestyre "; 2952,1; 3006,1; 3018,6; 3022,2; 3022,2; 3022,2
"07310110 Generelt tilskud til Grønlands hjemmestyre "; 2952,1; 3006,1; 3018,6; 3022,2; 3022,2; 3022,2
"073102 Omprioritering til sektorprogram "; 0,0; 0,0; 50,0; 50,0; 50,0; 0,0
"07310210 Omprioritering til sektorprogram "; 0,0; 0,0; 50,0; 50,0; 50,0; 0,0
"073111 Grønlands hjemmestyre og kommuner. Statstjm. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07311110 statstjm. der har opreth. statsl. ansættelse "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0732 Færøerne "; 615,5; 615,5; 615,5; 615,5; 615,5; 615,5
"073211 Generelt tilskud til Færøernes hjemmestyre "; 615,5; 615,5; 615,5; 615,5; 615,5; 615,5
"07321110 Generelt tilskud til Færøernes hjemmestyre "; 615,5; 615,5; 615,5; 615,5; 615,5; 615,5
"08 Økonomi- og Erhvervsministeriet "; 3786,2; 4084,6; 3867,6; 3274,5; 3021,0; 2986,1
"081 Fællesudgifter "; 223,0; 218,6; 215,5; 189,4; 202,0; 207,6
"0811 Centralstyrelsen "; 223,0; 218,6; 215,5; 189,4; 202,0; 207,6
"081101 Departementet "; 156,4; 157,4; 135,6; 149,6; 147,0; 145,7
"08110110 Almindelig virksomhed "; 154,4; 152,9; 131,2; 145,2; 142,6; 141,3
"08110120 Udlånte tjenestemænd "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08110130 Danske Eksperter ved EU-Kommissionen "; 2,0; 3,4; 3,3; 3,3; 3,3; 3,3
"08110140 Midlertidige kommissioner og udvalg "; 0,0; 0,4; 0,4; 0,4; 0,4; 0,4
"08110190 Indtægtsdækket virksomhed "; 0,0; 0,7; 0,7; 0,7; 0,7; 0,7
"081104 Europæiske Bank for Genopbygning og Udvikling "; 37,1; 26,3; 26,3; 13,2; 10,1; 6,1
"08110410 Europæiske Bank for Genopbygning og Udvikling"; 25,1; 25,3; 25,3; 12,2; 9,1; 6,1
"08110420 EBRD's Trustfond "; 12,0; 1,0; 1,0; 1,0; 1,0; 0,0
"081111 Det Økonomiske Råd "; 11,4; 11,3; 10,5; 10,6; 10,4; 10,2
"08111110 Almindelig virksomhed "; 10,4; 10,5; 10,2; 10,3; 10,1; 9,9
"08111195 Tilskudsfinansieret forskningsvirksomhed "; 1,0; 0,8; 0,3; 0,3; 0,3; 0,3
"081121 Koncernøkonomi "; 18,1; 19,7; 17,1; 15,0; 13,5; 13,2
"08112110 Almindelig virksomhed "; 18,1; 19,7; 17,0; 15,0; 13,5; 13,2
"08112190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"081122 Koncern IT "; 0,0; 0,0; 25,2; 0,0; 0,0; 0,0
"08112210 Almindelig virksomhed "; 0,0; 0,0; 25,2; 0,0; 0,0; 0,0
"081179 Reserver og budgetregulering "; 0,0; 3,9; 0,8; 1,0; 21,0; 32,4
"08117903 Budgetregulering, jf. aftale om kultur mv. "; 0,0; 0,0; 0,0; -0,3; -0,5; -0,7
"08117910 Lønninger m.v. "; 0,0; 2,4; 0,8; 1,3; 2,7; 1,6
"08117940 Reserver "; 0,0; 1,5; 0,0; 0,0; 0,0; 0,0
"08117985 Omprioriteringsreserve "; 0,0; 0,0; 0,0; 0,0; 18,8; 31,5
"082 Erhvervsregulering og forbrugerforhold "; 700,8; 825,8; 725,9; 661,2; 651,3; 642,7
"0821 Tilsyns- og registreringsvirksomhed "; 508,5; 608,1; 503,7; 454,3; 448,2; 444,0
"082111 Konkurrencestyrelsen "; 87,4; 86,7; 96,8; 94,9; 93,8; 92,1
"08211110 Almindelig virksomhed "; 61,1; 61,1; 65,3; 63,4; 62,3; 61,1
"08211111 Sekretariat for Energitilsynet "; 26,3; 25,6; 30,1; 30,1; 30,1; 29,6
"08211190 Indtægtsdækket virksomhed "; 0,0; 0,0; 1,4; 1,4; 1,4; 1,4
"082121 Erhvervs- og Selskabsstyrelsen "; 260,4; 211,9; 241,4; 193,1; 188,2; 185,7
"08212110 Almindelig virksomhed "; 175,2; 153,6; 175,6; 163,7; 160,9; 158,4
"08212111 Administrative lettelser "; 48,7; 23,9; 25,3; 25,3; 27,3; 27,3
"08212120 Kvalitet i erhvervsreguleringen "; 11,4; 9,6; 9,7; 0,0; 0,0; 0,0
"08212121 Digitale forvaltningsløsninger "; 21,6; 20,8; 21,0; 0,0; 0,0; 0,0
"08212122 Administrative lettelser for iværksættere "; 3,5; 4,0; 4,1; 4,1; 0,0; 0,0
"08212197 Tilskudsfinansieret aktivitet "; 0,0; 0,0; 5,7; 0,0; 0,0; 0,0
"082122 Virksomhedsregistrering "; 0,0; 140,6; 0,0; 0,0; 0,0; 0,0
"08212210 Almindelig virksomhed "; 0,0; 140,6; 0,0; 0,0; 0,0; 0,0
"082125 Forsk. indt. u. Erhvervs- og Selsk.styrelsen "; 2,9; 3,0; 2,8; 2,6; 2,4; 2,4
"08212510 Adfærdsregulerende afgifter "; 2,9; 3,0; 2,8; 2,6; 2,4; 2,4
"082131 Vejnings- og målingsfonden "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"08213110 Almindelig virksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"082141 Patent- og Varemærkestyrelsen "; 157,7; 165,8; 162,6; 162,9; 163,0; 163,0
"08214110 Driftsbudget "; 157,7; 165,8; 162,6; 162,9; 163,0; 163,0
"082178 Næringsbrev "; 0,0; 0,0; 0,0; 0,7; 0,7; 0,7
"08217810 Næringsbrev "; 0,0; 0,0; 0,0; 0,7; 0,7; 0,7
"0822 Forbrugerbeskyttelse og -oplysning "; 70,5; 94,2; 80,3; 72,7; 71,3; 69,4
"082201 Forbrugerstyrelsen - Forbrugernes Hus "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08220110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08220111 Forbrugerinformationen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08220190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08220197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082211 Forskellige tilskud "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08221110 Dansk Varefakta Nævn "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08221130 EU ulykkesindrapporteringsprojekt "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082215 Forbrugerrådet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08221510 Forbrugerrådet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082241 Sikkerhedsstyrelsen "; 70,5; 73,2; 96,7; 72,7; 71,3; 69,4
"08224110 Alm. virksomhed "; 51,7; 53,8; 79,3; 55,3; 53,9; 52,0
"08224150 Stærkstrømsbekendtgørelsen "; 2,7; 2,6; 2,7; 2,7; 2,7; 2,7
"08224160 10 pct.-tilsyn "; 8,7; 8,6; 8,8; 8,8; 8,8; 8,8
"08224190 Indtægtsdækket virksomhed "; 7,4; 8,2; 5,9; 5,9; 5,9; 5,9
"082245 Fyrværkerisikkerhed "; 0,0; 0,0; 7,5; 0,0; 0,0; 0,0
"08224520 Konsulentrådgivning af fyrværkerivirksomheder"; 0,0; 0,0; 7,5; 0,0; 0,0; 0,0
"082279 Reserver og budgetregulering "; 0,0; 21,0; -23,9; 0,0; 0,0; 0,0
"08227920 Pulje til forebyggelse, fyrværkeriulykker "; 0,0; 0,0; 5,1; 0,0; 0,0; 0,0
"08227930 Finansiering af pulje - fyrværkeriulykker "; 0,0; 0,0; -29,0; 0,0; 0,0; 0,0
"08227960 Reserve Sikkerhedsstyrelsen "; 0,0; 21,0; 0,0; 0,0; 0,0; 0,0
"0823 Finansielt tilsyn "; 121,8; 123,5; 141,9; 134,2; 131,8; 129,3
"082301 Finanstilsynet "; 121,8; 123,5; 141,9; 134,2; 131,8; 129,3
"08230110 Almindelig virksomhed "; 121,8; 123,5; 141,9; 134,2; 131,8; 129,3
"083 Erhvervsfremme og boligforhold "; 1299,9; 1399,3; 1737,2; 919,8; 689,5; 661,4
"0831 Fællesudgifter "; 269,3; 175,3; 168,0; 161,0; 151,9; 147,2
"083101 Erhvervs- og Byggestyrelsen "; 266,7; 172,7; 165,4; 158,4; 149,3; 144,6
"08310110 Almindelig virksomhed "; 198,5; 140,5; 121,5; 119,6; 115,9; 111,3
"08310112 Administration af Ledningsejerregistret "; 0,0; 0,0; 3,6; 3,3; 3,3; 3,3
"08310113 Offentlige informationsserver "; 0,0; 0,0; 11,3; 6,5; 6,4; 6,3
"08310114 Administration af Huseftersynsordningen "; 19,7; 18,9; 18,9; 18,9; 18,9; 18,9
"08310117 Hensæt til afhold af driftsligende udgifter "; 36,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08310120 Medlemsbidrag internationale organisationer "; 3,4; 2,9; 2,6; 2,6; 2,6; 2,6
"08310190 Indtægtsdækket virksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"08310195 Tilskudsfinansieret forskningsvirksomhed "; 1,0; 0,8; 0,1; 0,1; 0,1; 0,1
"08310197 Andre tilskudsfinansierede aktiviteter "; 8,0; 9,5; 7,3; 7,3; 2,0; 2,0
"083102 Forskellige tilskud "; 2,6; 2,6; 2,6; 2,6; 2,6; 2,6
"08310240 Afskaffelse af gebyrer m.v. "; 2,6; 2,6; 2,6; 2,6; 2,6; 2,6
"0832 Eksportfinansiering og øststøtte m.v. "; 130,6; 6,6; 435,9; 3,0; 2,0; 2,0
"083201 Øststøtte m.v. "; 97,7; 5,1; 8,3; 1,0; 0,0; 0,0
"08320115 Danmarks deltagelse i verdensudstillinger "; 0,0; 0,7; 0,7; 0,0; 0,0; 0,0
"08320132 Vækst baltiske lande, Polen, Skt. Petersborg "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"08320133 Baltiske lande, Polen, Skt.Petersborg "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320134 Østersøregionen, virksomhedsudvikling "; 9,4; 0,0; 0,0; 0,0; 0,0; 0,0
"08320136 Miljøindsats Østersøregionen 1999 "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"08320137 Miljøindsats Østersøregionen 2000-2003 "; 11,2; 0,0; 0,0; 0,0; 0,0; 0,0
"08320138 Erhvervsrelateret indsats Østersø 2000-2003 "; 8,4; 0,0; 0,0; 0,0; 0,0; 0,0
"08320139 Erhvervsrelateret indsats 2004-2007 "; 0,0; 4,4; 7,6; 1,0; 0,0; 0,0
"08320150 Dansk bidrag til NDEP Support Fund "; 70,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320171 Miljøkreditordning, Østeuropa, tilskud "; -1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"083202 Værftsstøtte "; 29,2; 0,0; 425,6; 0,0; 0,0; 0,0
"08320220 Risikopræmie og indsfrielse af garantier, ØS "; 2,8; 0,0; 7,6; 0,0; 0,0; 0,0
"08320230 Driftsstøtteordning 2003-2004 "; 26,3; 0,0; 0,0; 0,0; 0,0; 0,0
"08320240 Værftsstøtte. Driftsstøtteordning 2004-2005 "; 0,0; 0,0; 418,0; 0,0; 0,0; 0,0
"083203 Eksportfinansiering "; 1,5; 1,5; 2,0; 2,0; 2,0; 2,0
"08320361 Renteudligningsordningen (CIRR II) "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"08320370 Renteudligningsordning "; 1,5; 1,5; 1,5; 1,5; 1,5; 1,5
"083204 Genhusningsprojekter m.v. i Rusland "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"08320420 Rassvet og Shotkusa "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"083205 Baltikum, styrkelse af den finansielle sektor "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320510 Baltikum, finansielle sektor "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0833 Erhvervsfremme m.v. "; 473,5; 311,9; 325,9; 287,4; 244,4; 244,0
"083301 Erhvervsfremme m.v. "; 247,7; 211,6; 215,8; 184,3; 141,3; 140,9
