"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2001";"2002";"2003";"2004";"2005";"2006" 
"063701 Bidrag til humanitære org. under FN-systemet "; 259,0; 242,0; 242,0; 242,0; 242,0; 242,0
"06370110 FN's Flygtningehøjkommissær (UNHCR) "; 125,0; 125,0; 125,0; 125,0; 125,0; 125,0
"06370111 FN's org. for Palæstinaflygtninge (UNRWA) "; 67,0; 50,0; 50,0; 50,0; 50,0; 50,0
"06370112 FN's Humanitære Koordinationskontor (OCHA) "; 10,0; 10,0; 10,0; 10,0; 10,0; 10,0
"06370113 Humanitær fødevarebistand (WFP) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06370114 Den internationale Røde Kors Komite (ICRC) "; 12,0; 12,0; 12,0; 12,0; 12,0; 12,0
"06370115 FNs Højkommissær for Menneskerett. (UNOHCHR) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063702 Ekstraord. hum. bidrag og Int. Hum. Beredskab "; 856,5; 555,0; 575,0; 555,0; 555,0; 555,0
"06370210 Ekstraordinære humanitære bidrag "; 788,9; 500,0; 490,0; 470,0; 470,0; 470,0
"06370211 Internationalt Humanitært Beredskab (IHB) "; 67,7; 55,0; 57,7; 55,0; 55,0; 55,0
"06370212 Bist. til flygtn. og int. fordrevne i næromr."; 0,0; 0,0; 27,3; 30,0; 30,0; 30,0
"0638 Multilateral bistand til centrale temaer "; 44,9; 160,0; 131,6; 100,0; 50,0; 0,0
"063801 Tematiserede multilaterale bidrag "; 44,9; 160,0; 131,6; 100,0; 50,0; 0,0
"06380110 Tematiserede multilaterale bidrag "; 44,9; 160,0; 131,6; 100,0; 50,0; 0,0
"064 Danmarks Eksportråd "; 477,8; 480,9; 462,0; 461,1; 453,7; 436,2
"0641 Fællesudgifter "; 477,8; 480,9; 462,0; 461,1; 453,7; 436,2
"064101 Danmarks Eksportråd "; 375,3; 377,9; 349,4; 349,7; 349,4; 348,9
"06410110 Almindelig virksomhed "; 375,3; 377,9; 349,4; 349,7; 349,4; 348,9
"064102 Eksportstipendiater "; 52,7; 50,0; 57,9; 58,2; 58,2; 58,2
"06410210 Eksportstipendiater "; 52,7; 50,0; 57,9; 58,2; 58,2; 58,2
"064103 Særlige eksportfremmetilskud "; 49,8; 63,0; 54,7; 53,2; 46,1; 29,1
"06410310 Indsats for små og mellemstore virksomheder "; 3,8; 20,2; 15,4; 15,4; 10,2; 0,0
"06410320 Eksportfremmetilskud "; 46,0; 42,8; 34,3; 32,8; 30,9; 29,1
"06410330 Særlig eksportfremme, Denmark.dk "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"064179 Negativ budgetregulering vedr. D. Eksportråd "; 0,0; -10,0; 0,0; 0,0; 0,0; 0,0
"06417910 Negativ budgetregulering vedr. eksportfremme "; 0,0; -10,0; 0,0; 0,0; 0,0; 0,0
"07 Finansministeriet "; 9139,9; 9166,5; 9389,6; 8893,3; 8733,7; 8694,7
"071 Offentlig økonomi "; 5364,7; 5673,7; 5822,0; 5325,7; 5166,1; 5127,1
"0711 Centralstyrelsen "; 257,5; 234,8; 198,3; 221,2; 215,7; 209,3
"071101 Departementet "; 149,5; 209,8; 187,5; 174,5; 169,0; 166,2
"07110110 Almindelig virksomhed "; 146,2; 206,1; 183,7; 170,7; 165,2; 162,4
"07110120 Statstjenestem., udlånt til Danmarks Nat.bank"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07110130 Budget- og regnskabsreform i Litauen "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"07110140 DREAM-gruppen "; 2,8; 3,7; 3,8; 3,8; 3,8; 3,8
"071102 Effektivisering af offentlige institutioner "; 4,4; 15,0; -9,1; 16,4; 16,4; 16,1
"07110210 Effektivisering af offentlige institutioner "; 4,4; 15,0; -9,1; 16,4; 16,4; 16,1
"071104 Fremme af digital forvaltning "; 1,5; 10,0; 19,9; 40,3; 40,3; 30,0
"07110410 Fremme af digital forvaltning "; 1,5; 10,0; 19,9; 10,3; 10,3; 0,0
"07110420 Digitalisering i staten "; 0,0; 0,0; 0,0; 30,0; 30,0; 30,0
"071106 Service og Velfærd "; 12,2; 0,0; 0,0; 0,0; 0,0; 0,0
"07110610 Almindelig virksomhed "; 12,2; 0,0; 0,0; 0,0; 0,0; 0,0
"071130 Nordatlantisk Samarbejde "; 90,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07113010 Gave til Fonden Den Nordatlantiske Brygge "; 90,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; -10,0; -10,0; -3,0
"07117910 Budgetregulering, øvrig drift "; 0,0; 0,0; 0,0; -7,0; -7,0; -7,0
"07117920 Budgetregulering, løn "; 0,0; 0,0; 0,0; -3,0; -3,0; -3,0
"07117985 Reserve "; 0,0; 0,0; 0,0; 0,0; 0,0; 7,0
"0712 Økonomisystemer og økonomiforvaltning "; 492,1; 631,2; 887,4; 532,2; 527,4; 523,4
"071201 Økonomistyrelsen "; 271,5; 313,9; 288,9; 206,7; 201,9; 197,9
"07120110 Opgaver finansieret ved brugerbetaling m.m. "; 271,5; 313,9; 288,9; 206,7; 201,9; 197,9
"071203 Rådgivningsindsats under Udliciteringsrådet "; 0,8; 1,8; 1,8; 1,8; 1,8; 1,8
"07120310 Almindelig virksomhed "; 0,8; 1,8; 1,8; 1,8; 1,8; 1,8
"071213 Fleksjobordning i staten "; 219,8; 315,5; 596,7; 323,7; 323,7; 323,7
"07121310 Jobtræningsordning "; 219,8; 315,5; 596,7; 323,7; 323,7; 323,7
"0713 Finansforvaltning "; 319,4; 348,8; 301,5; 323,4; 323,0; 322,7
"071301 Finansstyrelsen "; 120,3; 114,3; 93,7; 115,6; 115,2; 114,9
"07130110 Almindelig virksomhed "; 120,3; 114,3; 93,7; 115,6; 115,2; 114,9
"071312 Afdrag på lån under bestyrelse af Finansstyr. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07131210 Afdrag og indfrielser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071313 Afskrivninger af uerholdelige beløb "; 171,7; 199,3; 171,1; 171,1; 171,1; 171,1
"07131310 Afskrivning af uerholdelige beløb "; 171,7; 199,3; 171,1; 171,1; 171,1; 171,1
"071315 Personlige fordringer "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"07131510 Overtagne aktiver vedr. arvingsløse kapitaler"; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"07131520 Overtagne sælgerpantebreve "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"071323 Inkassoomkostn. vedr. misligholdte studielån "; 3,1; 2,0; 3,0; 3,0; 3,0; 3,0
"07132310 Udgifter til inddrivelse i udlandet "; 1,5; 1,5; 1,5; 1,5; 1,5; 1,5
"07132320 Udlagte inkassoomkostninger "; 1,7; 0,5; 1,5; 1,5; 1,5; 1,5
"071326 Tilskud til almennyttige insti. og foreninger "; 12,8; 13,0; 13,5; 13,5; 13,5; 13,5
"07132610 Tilskud til almennyttige insti.og f.gavebreve"; 12,8; 13,0; 13,5; 13,5; 13,5; 13,5
"071340 Renteudgifter "; 11,6; 20,0; 20,0; 20,0; 20,0; 20,0
"07134030 Rentekompensation til tipsfonde (07.18.30) "; 11,6; 20,0; 20,0; 20,0; 20,0; 20,0
"0714 Personalerådgivning, løn- og pensionsforvalt. "; 265,1; 324,4; 343,1; 330,6; 312,9; 285,7
"071401 Personalestyrelsen "; 59,5; 74,9; 78,2; 70,7; 68,4; 66,9
"07140110 Personalestyrelsen "; 59,5; 74,9; 78,2; 70,7; 68,4; 66,9
"071411 Statens Center for Kompetence- og Kvalitetsud "; 21,7; 18,5; 19,6; 19,6; 19,6; 19,6
"07141110 Almindelig virksomhed "; 21,7; 18,5; 19,6; 19,6; 19,6; 19,6
"071412 Udviklings- og omstillingsfonden "; 17,1; 19,0; 22,4; 22,4; 22,4; 22,4
"07141210 Udviklings- og Omstillingsfonden "; 17,1; 19,0; 22,4; 22,4; 22,4; 22,4
"071413 Videre- og efteruddannelsesfonden "; 32,2; 39,3; 0,0; 0,0; 0,0; 0,0
"07141310 Videre- og efteruddannelsesfonden "; 32,2; 39,3; 0,0; 0,0; 0,0; 0,0
"071414 Omstillings- og strukturpulje "; 0,0; 40,0; 41,1; 41,1; 25,7; 0,0
"07141410 Omstillings- og strukturpulje "; 0,0; 40,0; 41,1; 41,1; 25,7; 0,0
"071415 Kompetencefonden "; 0,0; 0,0; 40,7; 40,7; 40,7; 40,7
"07141510 Kompetencefonden "; 0,0; 0,0; 40,7; 40,7; 40,7; 40,7
"071416 Forbedring af fængselspersonal. arbejdsmiljø "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"07141610 Forbedring af fængselsperson. arbejdsmiljø "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"071425 Fondet for Dansk-Norsk samarbejde "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07142510 Fondet for Dansk-Norsk Samarbejde "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071431 Europa-Parlamentet "; 7,8; 8,0; 8,2; 8,2; 8,2; 8,2
"07143110 Vederlag til parlamentsmedlemmer "; 7,8; 8,0; 8,2; 8,2; 8,2; 8,2
"071435 Lønforskud "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"07143510 Lønforskud til tjenestemænd "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"071437 Udlånte statstjenestemænd "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"07143710 Danica Liv A/S "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"071441 Barselsfonden "; 125,5; 124,6; 127,8; 127,8; 127,8; 127,8
"07144110 Barselsfonden "; 125,5; 124,6; 127,8; 127,8; 127,8; 127,8
"0715 Statslige selskaber "; 48,6; 0,0; 73,9; 0,0; 0,0; 0,0
"071502 Salgsindtægter "; 2,6; 0,0; 42,7; 0,0; 0,0; 0,0
"07150210 Erstatning i Wanadoo-sagen "; 0,0; 0,0; 42,7; 0,0; 0,0; 0,0
"07150220 Københavns Lufthavne A/S "; 2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"071506 Statens Ejendomssalg A/S "; 46,0; 0,0; 31,2; 0,0; 0,0; 0,0
"07150610 Statens Ejendomssalg A/S "; 46,0; 0,0; 31,2; 0,0; 0,0; 0,0
"0716 Slotte og ejendomme "; 1183,1; 1466,8; 1405,5; 1306,0; 1174,8; 1173,7
"071601 Slots- og Ejendomsstyrelsen - Kontorejendomme "; 810,7; 921,8; 910,9; 905,6; 908,7; 908,7
"07160110 Driftsbudget "; 590,1; 691,5; 671,9; 663,4; 663,4; 663,4
"07160120 Finansiering "; 220,6; 230,3; 239,0; 242,2; 245,3; 245,3
"071602 Slots- og Ejendomsstyrelsen - Kontorejendomme "; 104,6; 151,5; 209,2; 124,2; 0,0; 0,0
"07160210 Investeringsbudget "; 104,6; 151,5; 209,2; 124,2; 0,0; 0,0
"071603 Slots- og Ejendomsstyrelsen - Slotte og haver "; 170,5; 156,8; 169,8; 169,0; 168,0; 166,9
"07160310 Driftsbudget "; 170,5; 156,8; 169,8; 169,0; 168,0; 166,9
"071604 Slots- og Ejendomsstyrelsen - Slotte og haver "; 97,3; 236,7; 115,6; 107,2; 98,1; 98,1
"07160410 Vedligeholdelse, anlæg vedr. slotte og haver "; 97,3; 236,7; 115,6; 107,2; 98,1; 98,1
"0718 Tipsfonde "; 2798,9; 2667,7; 2612,3; 2612,3; 2612,3; 2612,3
"071803 Undervisningsmin. fond til underv. og oplysn. "; 192,9; 173,9; 170,3; 170,3; 170,3; 170,3
"07180310 Underv.min. fond til undervis.,folkeoplys. mm"; 32,1; 0,0; 0,0; 0,0; 0,0; 0,0
"07180330 Undervis.min fond t. undervisnin. og folkeopl"; 0,0; 19,8; 19,4; 19,4; 19,4; 19,4
"07180340 Støtte til landsdækkende oplysningsforbund mm"; 42,4; 41,7; 40,8; 40,8; 40,8; 40,8
"07180350 Ungdomsformål "; 118,4; 112,4; 110,1; 110,1; 110,1; 110,1
"071809 Finansmin. fond til hum. og almennyt. formål "; 50,4; 49,4; 48,3; 48,3; 48,3; 48,3
"07180950 De landsdækkende almennyttige organisationer "; 39,7; 38,0; 37,2; 37,2; 37,2; 37,2
"07180960 Støtte til andre almennyttige formål m.v. "; 10,7; 11,4; 11,1; 11,1; 11,1; 11,1
"071813 Administration af tipsfonde "; 8,3; 10,7; 10,8; 10,8; 10,8; 10,8
"07181310 Kulturministeriets fond "; 3,3; 3,3; 3,3; 3,3; 3,3; 3,3
"07181320 Undervisningsministeriets fond "; 0,5; 2,0; 2,0; 2,0; 2,0; 2,0
"07181330 Finansministeriets fond "; 2,0; 1,6; 1,6; 1,6; 1,6; 1,6
"07181340 Socialministeriets Fond "; 1,6; 1,6; 2,1; 2,1; 2,1; 2,1
"07181350 Indenrigs-og Sundhedsministeriets Fond "; 0,7; 0,7; 0,7; 0,7; 0,7; 0,7
"07181360 Videnskabs-,Teknologi- og Udviklingsmin. Fond"; 0,1; 0,2; 0,2; 0,2; 0,2; 0,2
"07181370 Finansstyrelsen, tipsdatabase og Tips-fondene"; 0,1; 1,3; 0,9; 0,9; 0,9; 0,9
"071814 Kulturministeriets fond til idrætsorg. m.v. "; 642,8; 610,4; 597,8; 597,8; 597,8; 597,8
"07181420 Team Danmark "; 70,0; 68,6; 67,2; 67,2; 67,2; 67,2
"07181430 Danmarks Idrætsforbund "; 244,7; 231,4; 226,7; 226,7; 226,7; 226,7
"07181440 Danske Gymnastik- og idrætsforeninger "; 225,7; 213,5; 209,1; 209,1; 209,1; 209,1
"07181450 Dansk Firmaidrætsforbund "; 32,6; 30,9; 30,2; 30,2; 30,2; 30,2
"07181460 Lokale- og anlægsfonden "; 69,8; 66,0; 64,6; 64,6; 64,6; 64,6
"071815 Kulturmin. fond til kulturelle formål m.v. "; 256,9; 246,9; 241,8; 241,8; 241,8; 241,8
"07181520 Kulturministeriets fond til kulturelle formål"; 256,9; 246,9; 241,8; 241,8; 241,8; 241,8
"071816 Vidensk.-, Tekn.- og Udv.min. fond til forskn "; 5,4; 5,2; 5,0; 5,0; 5,0; 5,0
"07181630 Støtte til forskningsformål "; 5,4; 5,2; 5,0; 5,0; 5,0; 5,0
"071817 Ind.- og Sundhedsmin. fond til sygd.bek. org. "; 41,0; 39,6; 38,8; 38,8; 38,8; 38,8
"07181720 Sygdomsbekæmpende organisationer "; 41,0; 39,6; 38,8; 38,8; 38,8; 38,8
"071818 Miljøministeriets fond til friluftsliv "; 50,9; 48,3; 47,3; 47,3; 47,3; 47,3
"07181820 Friluftsliv m.v. "; 50,9; 48,3; 47,3; 47,3; 47,3; 47,3
"071819 Socialministeriets fond til sociale formål "; 184,6; 140,7; 137,3; 137,3; 137,3; 137,3
"07181920 Pulje til handicaporg. og -foreninger "; 68,0; 66,8; 65,5; 65,5; 65,5; 65,5
"07181930 Ældreorganisationer "; 22,0; 20,9; 18,8; 18,8; 18,8; 18,8
"07181940 Landsdækkende frivillige organisationer "; 83,6; 42,0; 41,8; 41,8; 41,8; 41,8
"07181950 Særlige sociale formål "; 11,0; 11,0; 11,2; 11,2; 11,2; 11,2
"071830 Indtægter fra Dansk Tipstjeneste "; 1365,7; 1342,6; 1314,9; 1314,9; 1314,9; 1314,9
"07183020 Kulturministeriet "; 875,3; 860,6; 842,9; 842,9; 842,9; 842,9
"07183021 Undervisningsministeriet "; 178,9; 175,9; 172,3; 172,3; 172,3; 172,3
"07183022 Miljøministeriet "; 49,2; 48,3; 47,3; 47,3; 47,3; 47,3
"07183023 Socialministeriet "; 144,8; 142,3; 139,4; 139,4; 139,4; 139,4
"07183024 Indenrigs- og Sundhedsministeriet "; 41,0; 40,3; 39,5; 39,5; 39,5; 39,5
"07183025 Videnskabs-, Teknologi- og Udviklingsmin. "; 5,5; 5,4; 5,2; 5,2; 5,2; 5,2
"07183026 Finansministeriet "; 51,9; 51,0; 49,9; 49,9; 49,9; 49,9
"07183027 Grønland "; 12,3; 12,1; 11,8; 11,8; 11,8; 11,8
"07183028 Færøerne "; 6,9; 6,7; 6,6; 6,6; 6,6; 6,6
"073 Grønland og Færøerne "; 3775,2; 3492,8; 3567,6; 3567,6; 3567,6; 3567,6
"0731 Grønland "; 2793,3; 2877,3; 2952,1; 2952,1; 2952,1; 2952,1
"073101 Generelt tilskud til Grønlands hjemmestyre "; 2793,3; 2877,3; 2952,1; 2952,1; 2952,1; 2952,1
"07310110 Gen. tilskud til Grønl. hjemmest., L 452 2001"; 2793,3; 2877,3; 2952,1; 2952,1; 2952,1; 2952,1
"073111 Grønlands hjemmestyre og kommuner. Statstjm. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07311110 statstjm. der har opreth. statsl. ansættelse "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0732 Færøerne "; 981,9; 615,5; 615,5; 615,5; 615,5; 615,5
"073211 Generelt tilskud til Færøernes hjemmestyre "; 981,9; 615,5; 615,5; 615,5; 615,5; 615,5
"07321110 Generelt tilskud til Færøernes hjemmestyre "; 981,9; 615,5; 615,5; 615,5; 615,5; 615,5
"08 Økonomi- og Erhvervsministeriet "; 8293,5; 6404,1; 8343,8; 6461,7; 5495,9; 5351,2
"081 Fællesudgifter "; 233,6; 234,1; 225,2; 208,0; 203,1; 227,0
"0811 Centralstyrelsen "; 233,6; 234,1; 225,2; 208,0; 203,1; 227,0
"081101 Departementet "; 178,5; 194,2; 163,5; 166,1; 157,1; 154,2
"08110110 Almindelig virksomhed "; 173,6; 187,2; 156,3; 158,9; 149,9; 147,1
"08110120 Udlånte tjenestemænd "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"08110130 Danske Eksperter ved EU-Kommissionen "; 2,4; 3,3; 3,4; 3,4; 3,4; 3,4
"08110140 Midlertidige kommissioner og udvalg "; 0,4; 1,5; 1,4; 1,4; 1,4; 1,3
"08110190 Indtægtsdækket virksomhed "; 2,0; 2,2; 2,4; 2,4; 2,4; 2,4
"081103 Nordisk Investeringsbank "; 18,3; 0,0; 0,0; 0,0; 0,0; 0,0
"08110310 Det Baltiske Investeringsprogram "; -6,5; 0,0; 0,0; 0,0; 0,0; 0,0
"08110330 Nordisk Investeringsbank "; 24,9; 0,0; 0,0; 0,0; 0,0; 0,0
"081104 Europæiske Bank for Genopbygning og Udvikling "; 26,0; 25,3; 37,3; 25,3; 25,3; 25,3
"08110410 Europæiske Bank for Genopbygning og Udvikling"; 26,0; 25,3; 25,3; 25,3; 25,3; 25,3
"08110420 EBRDs trustfond "; 0,0; 0,0; 12,0; 0,0; 0,0; 0,0
"081111 Det Økonomiske Råd "; 10,7; 11,5; 12,9; 11,1; 10,3; 10,2
"08111110 Almindelig virksomhed "; 10,7; 10,7; 11,7; 10,3; 10,0; 9,9
"08111195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,8; 1,2; 0,8; 0,3; 0,3
"081121 Koncernøkonomi "; 0,0; 0,0; 10,8; 0,0; 0,0; 0,0
"08112110 Almindelig virksomhed "; 0,0; 0,0; 10,8; 0,0; 0,0; 0,0
"081179 Reserver og budgetregulering "; 0,0; 3,1; 0,7; 5,5; 10,4; 37,3
"08117910 Lønninger m.v. "; 0,0; 0,5; 0,2; 1,0; 0,6; 0,4
"08117940 Reserver "; 0,0; 2,6; 0,5; 4,5; 9,8; 11,9
"08117985 Omprioriteringsreserve "; 0,0; 0,0; 0,0; 0,0; 0,0; 25,0
"082 Erhvervsregulering og forbrugerforhold "; 694,6; 745,6; 756,7; 713,1; 693,4; 644,0
"0821 Tilsyns- og registervirksomhed "; 405,9; 465,1; 460,0; 435,4; 423,4; 384,1
"082111 Konkurrencestyrelsen "; 81,1; 82,8; 90,9; 83,1; 80,6; 79,5
"08211110 Almindelig virksomhed "; 81,1; 82,8; 66,4; 61,0; 58,5; 57,4
"08211111 Sekretariat for Energitilsynet "; 0,0; 0,0; 24,5; 22,1; 22,1; 22,1
"082121 Erhvervs- og Selskabsstyrelsen "; 143,8; 201,1; 196,3; 171,0; 159,6; 119,4
"08212110 Almindelig virksomhed "; 106,0; 118,1; 123,2; 107,7; 104,3; 102,7
"08212111 Administrative lettelser "; 29,6; 38,0; 34,0; 27,6; 19,6; 16,7
"08212120 Kvalitet i erhvervsreguleringen "; 0,0; 15,0; 15,0; 15,3; 15,3; 0,0
"08212121 Digitale forvaltningsløsninger "; 0,0; 20,0; 20,1; 20,4; 20,4; 0,0
"08212122 Administrative lettelser for iværksættere "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"08212190 Indtægtsdækket virksomhed "; 8,2; 10,0; 0,0; 0,0; 0,0; 0,0
"082125 Forsk. indt. u. Erhvervs- og Selsk.styrelsen "; 4,1; 1,8; 1,6; 1,6; 1,5; 1,5
"08212510 Adfærdsregulerende afgifter "; 4,1; 1,8; 1,6; 1,6; 1,5; 1,5
"082131 Vejnings- og målingsfonden "; 0,1; 0,2; 0,2; 0,2; 0,2; 0,2
"08213110 Almindelig virksomhed "; 0,1; 0,2; 0,2; 0,2; 0,2; 0,2
"082141 Patent- og Varemærkestyrelsen "; 176,8; 179,2; 171,0; 179,5; 181,5; 183,5
"08214110 Driftsbudget "; 175,2; 177,2; 171,0; 179,5; 181,5; 183,5
"08214120 Medlemsbidrag t. internat. organisationer "; 1,6; 2,0; 0,0; 0,0; 0,0; 0,0
"0822 Forbrugerbeskyttelse- og oplysning "; 176,6; 159,1; 170,6; 155,1; 148,5; 139,8
"082201 Forbrugerstyrelsen "; 93,2; 81,4; 88,2; 74,1; 68,4; 60,1
"08220110 Almindelig virksomhed "; 60,4; 55,9; 60,0; 49,9; 45,1; 42,2
"08220111 Forbrugerinformationen "; 31,4; 24,7; 27,0; 23,0; 22,1; 16,7
"08220190 Indtægtsdækket virksomhed "; 1,4; 0,8; 0,8; 0,8; 0,8; 0,8
"08220197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"082211 Forskellige tilskud "; 6,1; 2,5; 2,4; 2,2; 2,0; 2,0
"08221110 Dansk Varefakta Nævn "; 0,9; 1,0; 0,9; 0,9; 0,7; 0,7
"08221130 EU ulykkesindrapporteringsprojekt "; 1,4; 1,5; 1,5; 1,3; 1,3; 1,3
"08221140 Forbrugerforskningsprojekter "; 3,5; 0,0; 0,0; 0,0; 0,0; 0,0
"08221150 Foreningen Danmarks Aktive Forbrugere "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"082215 Forbrugerrådet "; 16,0; 12,7; 15,2; 11,6; 11,1; 10,9
"08221510 Forbrugerrådet "; 16,0; 12,7; 15,2; 11,6; 11,1; 10,9
"082221 Elektricitetsrådet "; 49,7; 50,2; 52,4; 52,8; 52,7; 52,6
"08222110 Almindelig virksomhed "; 37,4; 36,3; 38,5; 39,0; 39,0; 39,0
"08222120 Markedskontrol vedrørende produktsikkerhed "; 0,5; 0,6; 0,6; 0,6; 0,6; 0,6
"08222130 Administration af autorisationsordning "; 1,2; 1,3; 1,2; 1,1; 1,0; 0,9
"08222140 Stærkstrømsbekendtgørelsen "; 3,7; 2,6; 2,6; 2,6; 2,6; 2,6
"08222150 10 pct.-tilsyn "; 6,8; 8,4; 8,5; 8,5; 8,5; 8,5
"08222190 Indtægtsdækket virksomhed "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"082231 Danmarks Gasmateriel Prøvning "; 11,7; 12,3; 12,4; 12,4; 12,3; 12,2
"08223110 Almindelig virksomhed "; 9,4; 9,9; 7,0; 7,0; 6,9; 6,9
"08223120 Administration af autorisationsordning "; 2,3; 2,4; 2,4; 2,4; 2,4; 2,3
"08223190 Indtægtsdækket virksomhed "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"082279 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 2,0; 2,0; 2,0
"08227910 Lønninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08227940 Styrkelse af forbrugerpolitikken "; 0,0; 0,0; 0,0; 2,0; 2,0; 2,0
"0823 Finansielt tilsyn "; 112,0; 121,4; 126,1; 122,6; 121,5; 120,1
"082301 Finanstilsynet "; 112,0; 121,4; 126,1; 122,6; 121,5; 120,1
"08230110 Almindelig virksomhed "; 112,0; 121,4; 126,1; 122,6; 121,5; 120,1
"083 Erhvervsfremme og boligforhold "; 1641,2; 217,4; 2389,9; 847,8; 668,9; 578,8
"0831 Fællesudgifter "; 252,5; 227,7; 239,9; 208,6; 184,3; 174,4
"083101 Erhvervs- og Boligstyrelsen "; 250,0; 225,1; 237,3; 206,0; 181,7; 171,8
"08310110 Almindelig virksomhed "; 208,5; 195,9; 204,8; 179,3; 155,0; 145,1
"08310114 Administration af Huseftersynsordningen "; 0,0; 0,0; 17,2; 17,2; 17,2; 17,2
"08310117 Hensæt til afhold af driftsligende udgifter "; 16,4; 5,0; 5,0; 5,0; 5,0; 5,0
"08310120 Medlemsbidrag internationale organisationer "; 3,5; 3,7; 3,8; 3,8; 3,8; 3,8
"08310190 Indtægtsdækket virksomhed "; 21,6; 19,8; 0,0; 0,0; 0,0; 0,0
"08310195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,7; 0,7; 0,7; 0,7; 0,7
"08310197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 5,8; 0,0; 0,0; 0,0
"083102 Forskellige tilskud "; 2,5; 2,6; 2,6; 2,6; 2,6; 2,6
"08310240 Afskaffelse af gebyrer m.v. "; 2,5; 2,6; 2,6; 2,6; 2,6; 2,6
"083179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08317930 Danmarks første netværkssamfund "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0832 Eksportfinansiering og øststøtte m.v. "; 7,2; 2,0; 667,9; 2,0; 2,0; 2,0
"083201 Øststøtte m.v. "; 65,4; 0,0; 88,1; 0,0; 0,0; 0,0
"08320131 Virksomhedsudvikling 1997-99 "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"08320132 Initiativ vækst Baltikum, Polen Peterb, Kalin"; 0,0; 0,0; -0,1; 0,0; 0,0; 0,0
"08320133 Fremme af vækst i industri og serv. 1999-2002"; -1,3; 0,0; -0,1; 0,0; 0,0; 0,0
"08320134 Virksomhedsudstill Østersøregionen 2000-2003 "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"08320135 Miljøindsats i Østersøregionen 1998 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320136 Sektorintegreret miljø Østersøregionen 1999 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320137 Sektorinte miljøindsats Østersø 2000-2003 "; 2,4; 0,0; 0,0; 0,0; 0,0; 0,0
"08320138 Erhvervsrelateret indsats Østersø 2000-2003 "; 0,0; 0,0; 18,3; 0,0; 0,0; 0,0
"08320150 Dansk bidrag til NDEP Support Fund "; 0,0; 0,0; 70,0; 0,0; 0,0; 0,0
"08320171 Miljøkredit Østeuropa-finansieringstilskud "; 63,8; 0,0; 0,0; 0,0; 0,0; 0,0
"083202 Værftsstøtte "; -12,2; 0,0; 577,8; 0,0; 0,0; 0,0
"08320210 Rentestøtteordning "; -11,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08320215 Driftsstøtteordning "; -1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"08320220 Risikopræmie indsfrielse af garantier, Finans"; 0,0; 0,0; 2,8; 0,0; 0,0; 0,0
"08320230 Driftsstøtteordning 2003-2004 "; 0,0; 0,0; 575,0; 0,0; 0,0; 0,0
